,id,submitDate,flag,Xnum_1,Xnum_2,Xnum_3,Xnum_4,Xnum_5,Xcat_1
20229,20230,2025-01-01 00:00:00+00:00,0.0,292.84401943615296,2.0,1.0,-99.0,1.0,yes
20230,20231,2025-02-01 00:00:00+00:00,0.0,244.0352676196877,2.0,1.0,0.0,1.0,yes
20231,20232,2025-01-01 00:00:00+00:00,0.0,302.1502600097543,1.0,1.0,-99.0,,yes
20232,20233,2025-02-01 00:00:00+00:00,0.0,268.0037510316339,0.0,1.0,0.0,-999.0,yes
20233,20234,2025-01-01 00:00:00+00:00,0.0,274.3760610507441,1.0,1.0,0.0,,yes
20234,20235,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
20235,20236,2025-01-01 00:00:00+00:00,0.0,294.21340326652546,1.0,1.0,0.0,,yes
20236,20237,2025-01-01 00:00:00+00:00,0.0,326.6797224293789,1.0,1.0,0.0,,yes
20237,20238,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20238,20239,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,-99.0,-999.0,yes
20239,20240,2025-01-01 00:00:00+00:00,0.0,280.0878253575841,1.0,1.0,0.0,,yes
20240,20241,2025-01-01 00:00:00+00:00,0.0,364.1766202641813,1.0,1.0,0.0,-999.0,yes
20241,20242,2025-01-01 00:00:00+00:00,0.0,336.84055318308515,1.0,1.0,0.0,,yes
20242,20243,2025-02-01 00:00:00+00:00,0.0,282.6366176116929,3.0,1.0,0.0,0.0,yes
20243,20244,2025-01-01 00:00:00+00:00,0.0,301.94544233220205,2.0,1.0,0.0,-999.0,yes
20244,20245,2025-02-01 00:00:00+00:00,0.0,337.7409841797668,1.0,1.0,-99.0,,yes
20245,20246,2025-01-01 00:00:00+00:00,1.0,287.8073048851741,1.0,1.0,0.0,,yes
20246,20247,2025-02-01 00:00:00+00:00,0.0,273.5668396639919,1.0,1.0,0.0,,yes
20247,20248,2025-01-01 00:00:00+00:00,0.0,292.2566867543602,1.0,1.0,0.0,,yes
20248,20249,2025-02-01 00:00:00+00:00,0.0,284.34236775135577,1.0,1.0,0.0,-999.0,yes
20249,20250,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,no
20250,20251,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
20251,20252,2025-01-01 00:00:00+00:00,0.0,310.1472706395828,1.0,1.0,0.0,1.0,yes
20252,20253,2025-01-01 00:00:00+00:00,0.0,319.0293838037793,2.0,1.0,0.0,2.0,yes
20253,20254,2025-01-01 00:00:00+00:00,0.0,273.4770078063392,1.0,1.0,0.0,8.0,yes
20254,20255,2025-01-01 00:00:00+00:00,0.0,314.13331803450416,1.0,1.0,0.0,1.0,yes
20255,20256,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
20256,20257,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,2.0,yes
20257,20258,2025-01-01 00:00:00+00:00,0.0,289.4109279325263,1.0,1.0,0.0,,yes
20258,20259,2025-02-01 00:00:00+00:00,0.0,322.0915299801916,1.0,1.0,0.0,0.0,yes
20259,20260,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
20260,20261,2025-01-01 00:00:00+00:00,0.0,275.9588055987567,1.0,1.0,-99.0,0.0,yes
20261,20262,2025-01-01 00:00:00+00:00,0.0,340.7232358804015,1.0,1.0,0.0,,yes
20262,20263,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,yes
20263,20264,2025-02-01 00:00:00+00:00,0.0,316.1970138136843,2.0,1.0,0.0,0.0,yes
20264,20265,2025-01-01 00:00:00+00:00,0.0,333.5855669039797,1.0,1.0,0.0,2.0,yes
20265,20266,2025-01-01 00:00:00+00:00,0.0,323.9346250281604,1.0,1.0,0.0,0.0,yes
20266,20267,2025-01-01 00:00:00+00:00,0.0,288.47427812563075,1.0,1.0,0.0,1.0,no
20267,20268,2025-01-01 00:00:00+00:00,0.0,331.24359386132426,1.0,1.0,0.0,0.0,yes
20268,20269,2025-01-01 00:00:00+00:00,0.0,383.6515464033738,2.0,1.0,0.0,2.0,yes
20269,20270,2025-01-01 00:00:00+00:00,0.0,280.7993741136612,2.0,1.0,0.0,0.0,yes
20270,20271,2025-01-01 00:00:00+00:00,0.0,283.8770850491602,1.0,1.0,-99.0,5.0,yes
20271,20272,2025-01-01 00:00:00+00:00,0.0,282.75824185833454,1.0,1.0,0.0,3.0,yes
20272,20273,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
20273,20274,2025-01-01 00:00:00+00:00,0.0,285.6864061373499,1.0,1.0,0.0,,yes
20274,20275,2025-01-01 00:00:00+00:00,0.0,289.32192721847287,1.0,1.0,0.0,1.0,yes
20275,20276,2025-01-01 00:00:00+00:00,0.0,279.986619899543,2.0,1.0,0.0,,yes
20276,20277,2025-01-01 00:00:00+00:00,0.0,296.6654700962565,1.0,1.0,-99.0,,yes
20277,20278,2025-01-01 00:00:00+00:00,0.0,300.2162286021004,2.0,1.0,0.0,-999.0,yes
20278,20279,2025-01-01 00:00:00+00:00,0.0,315.4776577375519,1.0,1.0,0.0,,yes
20279,20280,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20280,20281,2025-01-01 00:00:00+00:00,0.0,284.4009803765824,2.0,1.0,-99.0,5.0,yes
20281,20282,2025-01-01 00:00:00+00:00,0.0,277.87487429861784,4.0,1.0,-99.0,,yes
20282,20283,2025-02-01 00:00:00+00:00,0.0,289.14984475021856,1.0,1.0,0.0,,yes
20283,20284,2025-02-01 00:00:00+00:00,0.0,293.5249355447068,1.0,1.0,0.0,-999.0,no
20284,20285,2025-01-01 00:00:00+00:00,0.0,294.21245769081656,1.0,1.0,0.0,-999.0,yes
20285,20286,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,no
20286,20287,2025-01-01 00:00:00+00:00,1.0,281.86430791141726,1.0,1.0,-99.0,0.0,yes
20287,20288,2025-01-01 00:00:00+00:00,0.0,310.70562763227446,1.0,1.0,0.0,-999.0,yes
20288,20289,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
20289,20290,2025-01-01 00:00:00+00:00,0.0,286.0752933914151,1.0,1.0,0.0,1.0,yes
20290,20291,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,yes
20291,20292,2025-02-01 00:00:00+00:00,0.0,298.4500004068034,1.0,1.0,0.0,1.0,yes
20292,20293,2025-02-01 00:00:00+00:00,0.0,331.2248482212563,1.0,1.0,0.0,,yes
20293,20294,2025-01-01 00:00:00+00:00,0.0,326.2605900719003,1.0,1.0,0.0,,yes
20294,20295,2025-01-01 00:00:00+00:00,0.0,347.4197725897796,1.0,1.0,-99.0,1.0,yes
20295,20296,2025-02-01 00:00:00+00:00,0.0,243.4339962517428,0.0,1.0,0.0,,yes
20296,20297,2025-01-01 00:00:00+00:00,0.0,307.23836724529446,1.0,1.0,-99.0,,yes
20297,20298,2025-02-01 00:00:00+00:00,0.0,308.04401288438766,1.0,1.0,-99.0,,yes
20298,20299,2025-02-01 00:00:00+00:00,1.0,269.9565795721597,3.0,1.0,0.0,,yes
20299,20300,2025-01-01 00:00:00+00:00,0.0,303.7456220508396,1.0,1.0,0.0,1.0,yes
20300,20301,2025-01-01 00:00:00+00:00,0.0,307.0320125406793,1.0,1.0,0.0,1.0,yes
20301,20302,2025-01-01 00:00:00+00:00,0.0,304.0370789334518,2.0,1.0,-99.0,,yes
20302,20303,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,-99.0,-999.0,yes
20303,20304,2025-02-01 00:00:00+00:00,0.0,297.3895765610467,2.0,1.0,-99.0,-999.0,yes
20304,20305,2025-01-01 00:00:00+00:00,0.0,310.2801151123241,1.0,1.0,-99.0,-999.0,yes
20305,20306,2025-01-01 00:00:00+00:00,0.0,348.67031684424416,1.0,1.0,0.0,,yes
20306,20307,2025-01-01 00:00:00+00:00,0.0,274.9659714333429,1.0,1.0,0.0,2.0,yes
20307,20308,2025-02-01 00:00:00+00:00,0.0,311.6865434712577,1.0,1.0,0.0,-999.0,yes
20308,20309,2025-02-01 00:00:00+00:00,0.0,337.0703061618829,1.0,1.0,-99.0,-999.0,yes
20309,20310,2025-01-01 00:00:00+00:00,0.0,283.7240037611441,1.0,1.0,0.0,,yes
20310,20311,2025-02-01 00:00:00+00:00,0.0,264.2348436738033,1.0,1.0,0.0,,yes
20311,20312,2025-01-01 00:00:00+00:00,0.0,302.47797330921054,1.0,1.0,0.0,0.0,yes
20312,20313,2025-01-01 00:00:00+00:00,0.0,320.2229979721956,1.0,1.0,0.0,1.0,yes
20313,20314,2025-01-01 00:00:00+00:00,0.0,315.55305918459203,1.0,1.0,0.0,3.0,no
20314,20315,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20315,20316,2025-02-01 00:00:00+00:00,0.0,307.6909925458628,1.0,1.0,0.0,0.0,yes
20316,20317,2025-01-01 00:00:00+00:00,0.0,281.1432483130988,2.0,1.0,-99.0,0.0,yes
20317,20318,2025-01-01 00:00:00+00:00,0.0,323.33822926214214,1.0,1.0,0.0,,yes
20318,20319,2025-02-01 00:00:00+00:00,0.0,253.6430014058111,1.0,1.0,0.0,0.0,yes
20319,20320,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,5.0,yes
20320,20321,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,yes
20321,20322,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20322,20323,2025-01-01 00:00:00+00:00,0.0,342.92540698648975,1.0,1.0,0.0,,yes
20323,20324,2025-01-01 00:00:00+00:00,0.0,311.28934207901904,0.0,1.0,0.0,1.0,yes
20324,20325,2025-02-01 00:00:00+00:00,0.0,270.8605401438567,0.0,1.0,-99.0,1.0,no
20325,20326,2025-01-01 00:00:00+00:00,0.0,319.0480834951717,1.0,1.0,-99.0,1.0,yes
20326,20327,2025-01-01 00:00:00+00:00,0.0,300.84385916323595,2.0,1.0,0.0,2.0,yes
20327,20328,2025-01-01 00:00:00+00:00,0.0,315.66244103967915,1.0,1.0,0.0,0.0,yes
20328,20329,2025-01-01 00:00:00+00:00,0.0,368.0374850092617,1.0,1.0,0.0,,yes
20329,20330,2025-02-01 00:00:00+00:00,0.0,337.7825548186145,1.0,1.0,0.0,,yes
20330,20331,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,-99.0,1.0,no
20331,20332,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20332,20333,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
20333,20334,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20334,20335,2025-02-01 00:00:00+00:00,1.0,-99.0,-99.0,1.0,-99.0,-999.0,yes
20335,20336,2025-01-01 00:00:00+00:00,0.0,294.92393240342386,2.0,1.0,0.0,-999.0,yes
20336,20337,2025-02-01 00:00:00+00:00,0.0,370.557924026184,1.0,1.0,0.0,,yes
20337,20338,2025-02-01 00:00:00+00:00,0.0,290.95932833413605,1.0,1.0,0.0,,no
20338,20339,2025-01-01 00:00:00+00:00,0.0,286.1704163735681,1.0,1.0,0.0,-999.0,no
20339,20340,2025-01-01 00:00:00+00:00,0.0,325.4534560364082,1.0,1.0,-99.0,4.0,yes
20340,20341,2025-02-01 00:00:00+00:00,0.0,306.0751276720636,1.0,1.0,0.0,0.0,yes
20341,20342,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,4.0,yes
20342,20343,2025-01-01 00:00:00+00:00,0.0,298.0345991451619,1.0,1.0,0.0,-999.0,yes
20343,20344,2025-01-01 00:00:00+00:00,0.0,309.0874953439376,1.0,1.0,0.0,0.0,yes
20344,20345,2025-02-01 00:00:00+00:00,0.0,275.6390572271973,1.0,1.0,0.0,0.0,yes
20345,20346,2025-02-01 00:00:00+00:00,0.0,307.6492866648166,1.0,1.0,0.0,,yes
20346,20347,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,0.0,yes
20347,20348,2025-01-01 00:00:00+00:00,0.0,284.0982155276318,2.0,1.0,-99.0,-999.0,yes
20348,20349,2025-01-01 00:00:00+00:00,0.0,333.0265199848397,1.0,1.0,-99.0,2.0,yes
20349,20350,2025-02-01 00:00:00+00:00,0.0,257.88305440155045,1.0,1.0,-99.0,,yes
20350,20351,2025-02-01 00:00:00+00:00,0.0,307.44713412249945,1.0,1.0,0.0,,yes
20351,20352,2025-01-01 00:00:00+00:00,0.0,298.51024669507376,1.0,1.0,0.0,-999.0,yes
20352,20353,2025-01-01 00:00:00+00:00,0.0,284.1916763029037,1.0,1.0,0.0,,yes
20353,20354,2025-01-01 00:00:00+00:00,0.0,268.08082455303776,1.0,1.0,0.0,0.0,yes
20354,20355,2025-01-01 00:00:00+00:00,0.0,253.49794198778125,2.0,1.0,0.0,0.0,yes
20355,20356,2025-01-01 00:00:00+00:00,0.0,259.8161033498999,1.0,1.0,-99.0,,yes
20356,20357,2025-02-01 00:00:00+00:00,0.0,278.3512958606664,2.0,1.0,0.0,,yes
20357,20358,2025-01-01 00:00:00+00:00,0.0,328.9404549785123,0.0,1.0,0.0,,yes
20358,20359,2025-01-01 00:00:00+00:00,0.0,267.75754556893554,3.0,1.0,0.0,,yes
20359,20360,2025-01-01 00:00:00+00:00,0.0,321.87696427383395,1.0,1.0,0.0,,yes
20360,20361,2025-01-01 00:00:00+00:00,0.0,311.08239947245704,1.0,1.0,0.0,,yes
20361,20362,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,yes
20362,20363,2025-02-01 00:00:00+00:00,0.0,297.0498954782548,1.0,1.0,-99.0,-999.0,no
20363,20364,2025-01-01 00:00:00+00:00,0.0,299.30370759802696,1.0,1.0,0.0,,yes
20364,20365,2025-02-01 00:00:00+00:00,0.0,268.27461756898106,2.0,1.0,0.0,-999.0,yes
20365,20366,2025-01-01 00:00:00+00:00,0.0,268.3759792409085,0.0,1.0,0.0,,yes
20366,20367,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20367,20368,2025-02-01 00:00:00+00:00,0.0,309.9187951121547,1.0,1.0,-99.0,,yes
20368,20369,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
20369,20370,2025-01-01 00:00:00+00:00,1.0,287.62428669272407,2.0,1.0,0.0,-999.0,yes
20370,20371,2025-01-01 00:00:00+00:00,0.0,303.8513393256744,1.0,1.0,0.0,0.0,yes
20371,20372,2025-01-01 00:00:00+00:00,0.0,327.7473179084385,1.0,1.0,0.0,,yes
20372,20373,2025-02-01 00:00:00+00:00,0.0,292.20015717134777,1.0,1.0,-99.0,2.0,yes
20373,20374,2025-01-01 00:00:00+00:00,0.0,344.59522832087663,0.0,1.0,0.0,1.0,no
20374,20375,2025-01-01 00:00:00+00:00,0.0,326.79950642008305,1.0,1.0,0.0,4.0,yes
20375,20376,2025-02-01 00:00:00+00:00,0.0,283.8876359111424,1.0,1.0,0.0,-999.0,yes
20376,20377,2025-02-01 00:00:00+00:00,0.0,284.02673537357185,1.0,1.0,0.0,-999.0,yes
20377,20378,2025-01-01 00:00:00+00:00,0.0,299.9719767362344,1.0,1.0,0.0,0.0,yes
20378,20379,2025-02-01 00:00:00+00:00,0.0,281.73103637246624,1.0,1.0,0.0,2.0,yes
20379,20380,2025-01-01 00:00:00+00:00,0.0,290.6339958402086,2.0,1.0,0.0,0.0,yes
20380,20381,2025-01-01 00:00:00+00:00,0.0,298.981224037866,1.0,1.0,0.0,0.0,yes
20381,20382,2025-01-01 00:00:00+00:00,0.0,307.2159819740971,3.0,1.0,0.0,5.0,yes
20382,20383,2025-02-01 00:00:00+00:00,1.0,285.10744072229426,1.0,1.0,-99.0,,yes
20383,20384,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20384,20385,2025-01-01 00:00:00+00:00,0.0,294.57376918614943,1.0,1.0,0.0,,yes
20385,20386,2025-02-01 00:00:00+00:00,0.0,314.4600141976759,2.0,1.0,0.0,,yes
20386,20387,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20387,20388,2025-01-01 00:00:00+00:00,0.0,310.1796911541521,1.0,1.0,0.0,,yes
20388,20389,2025-02-01 00:00:00+00:00,0.0,334.2577337377311,1.0,1.0,0.0,-999.0,yes
20389,20390,2025-02-01 00:00:00+00:00,0.0,305.8566011643366,1.0,1.0,0.0,,yes
20390,20391,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20391,20392,2025-02-01 00:00:00+00:00,0.0,313.03828900679235,1.0,1.0,0.0,3.0,yes
20392,20393,2025-01-01 00:00:00+00:00,0.0,275.7585781679113,1.0,1.0,-99.0,-999.0,yes
20393,20394,2025-01-01 00:00:00+00:00,0.0,283.1928182621806,1.0,1.0,-99.0,,yes
20394,20395,2025-01-01 00:00:00+00:00,0.0,275.851497598402,1.0,1.0,0.0,,yes
20395,20396,2025-02-01 00:00:00+00:00,0.0,330.17990927772667,1.0,1.0,0.0,-999.0,no
20396,20397,2025-01-01 00:00:00+00:00,0.0,291.3122894354326,1.0,1.0,0.0,2.0,no
20397,20398,2025-01-01 00:00:00+00:00,0.0,326.7200954872171,1.0,1.0,0.0,-999.0,yes
20398,20399,2025-01-01 00:00:00+00:00,0.0,262.5954150539402,1.0,1.0,0.0,,yes
20399,20400,2025-01-01 00:00:00+00:00,0.0,358.28718228222164,0.0,1.0,0.0,,yes
20400,20401,2025-02-01 00:00:00+00:00,0.0,314.0752976015073,1.0,1.0,0.0,-999.0,yes
20401,20402,2025-01-01 00:00:00+00:00,0.0,322.7160738105231,1.0,1.0,-99.0,-999.0,yes
20402,20403,2025-02-01 00:00:00+00:00,0.0,297.98720482418537,1.0,1.0,-99.0,1.0,no
20403,20404,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,-999.0,no
20404,20405,2025-01-01 00:00:00+00:00,0.0,287.2457357675267,1.0,1.0,0.0,,yes
20405,20406,2025-01-01 00:00:00+00:00,0.0,297.2151190676763,1.0,1.0,0.0,2.0,yes
20406,20407,2025-01-01 00:00:00+00:00,0.0,300.2919264893221,1.0,1.0,0.0,0.0,yes
20407,20408,2025-02-01 00:00:00+00:00,0.0,286.75173434016875,1.0,1.0,0.0,0.0,yes
20408,20409,2025-01-01 00:00:00+00:00,0.0,309.18476493210994,3.0,1.0,-99.0,0.0,yes
20409,20410,2025-01-01 00:00:00+00:00,0.0,281.66670648268115,2.0,1.0,-99.0,-999.0,yes
20410,20411,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,-99.0,-999.0,yes
20411,20412,2025-02-01 00:00:00+00:00,0.0,284.9174669807184,1.0,1.0,0.0,-999.0,yes
20412,20413,2025-02-01 00:00:00+00:00,0.0,292.47303741578247,1.0,1.0,-99.0,-999.0,yes
20413,20414,2025-01-01 00:00:00+00:00,0.0,269.9725265337678,1.0,1.0,0.0,,yes
20414,20415,2025-01-01 00:00:00+00:00,0.0,208.6734740143121,2.0,1.0,0.0,5.0,yes
20415,20416,2025-02-01 00:00:00+00:00,0.0,308.4209257441406,1.0,1.0,0.0,0.0,yes
20416,20417,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20417,20418,2025-02-01 00:00:00+00:00,0.0,326.95240495060534,1.0,-99.0,-99.0,0.0,yes
20418,20419,2025-02-01 00:00:00+00:00,0.0,339.1852758164443,1.0,1.0,0.0,1.0,yes
20419,20420,2025-01-01 00:00:00+00:00,0.0,301.32041609888813,3.0,1.0,0.0,-999.0,yes
20420,20421,2025-01-01 00:00:00+00:00,1.0,286.8956118312607,1.0,1.0,-99.0,1.0,no
20421,20422,2025-02-01 00:00:00+00:00,0.0,257.80494175233866,2.0,1.0,0.0,,yes
20422,20423,2025-01-01 00:00:00+00:00,0.0,286.09926320552864,1.0,1.0,0.0,-999.0,yes
20423,20424,2025-02-01 00:00:00+00:00,0.0,281.45833703622526,1.0,1.0,0.0,3.0,yes
20424,20425,2025-01-01 00:00:00+00:00,0.0,289.2686169705518,2.0,1.0,0.0,,yes
20425,20426,2025-01-01 00:00:00+00:00,0.0,313.07120104128524,1.0,1.0,0.0,,yes
20426,20427,2025-01-01 00:00:00+00:00,0.0,297.1515582005793,1.0,1.0,0.0,,yes
20427,20428,2025-01-01 00:00:00+00:00,0.0,286.997028696297,2.0,1.0,-99.0,-999.0,yes
20428,20429,2025-02-01 00:00:00+00:00,0.0,280.85980144321576,3.0,1.0,0.0,-999.0,no
20429,20430,2025-02-01 00:00:00+00:00,0.0,279.12993620609654,1.0,1.0,0.0,2.0,yes
20430,20431,2025-01-01 00:00:00+00:00,0.0,301.2073798351886,1.0,1.0,-99.0,,yes
20431,20432,2025-02-01 00:00:00+00:00,0.0,314.0644690381424,1.0,1.0,0.0,-999.0,yes
20432,20433,2025-02-01 00:00:00+00:00,0.0,335.6096957147384,1.0,1.0,0.0,-999.0,yes
20433,20434,2025-01-01 00:00:00+00:00,0.0,271.4968477145387,2.0,1.0,0.0,4.0,yes
20434,20435,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,-99.0,0.0,no
20435,20436,2025-01-01 00:00:00+00:00,0.0,300.84461034414346,2.0,1.0,0.0,0.0,yes
20436,20437,2025-01-01 00:00:00+00:00,0.0,314.7120093081373,1.0,1.0,0.0,0.0,yes
20437,20438,2025-02-01 00:00:00+00:00,0.0,286.621124249186,1.0,1.0,0.0,-999.0,yes
20438,20439,2025-01-01 00:00:00+00:00,0.0,296.788930954131,1.0,1.0,0.0,0.0,yes
20439,20440,2025-01-01 00:00:00+00:00,0.0,318.0050336463582,1.0,1.0,0.0,0.0,yes
20440,20441,2025-01-01 00:00:00+00:00,0.0,314.34656583099525,1.0,1.0,0.0,0.0,yes
20441,20442,2025-02-01 00:00:00+00:00,0.0,253.11448389148455,0.0,1.0,0.0,-999.0,yes
20442,20443,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,-999.0,yes
20443,20444,2025-01-01 00:00:00+00:00,0.0,301.496414455088,1.0,1.0,0.0,2.0,yes
20444,20445,2025-01-01 00:00:00+00:00,0.0,299.95525550803467,1.0,1.0,0.0,,yes
20445,20446,2025-01-01 00:00:00+00:00,0.0,305.8994600407053,1.0,1.0,-99.0,0.0,yes
20446,20447,2025-01-01 00:00:00+00:00,0.0,279.7411110823664,2.0,1.0,-99.0,,yes
20447,20448,2025-01-01 00:00:00+00:00,0.0,337.2568433078972,1.0,1.0,0.0,,no
20448,20449,2025-01-01 00:00:00+00:00,0.0,192.4385427675984,4.0,1.0,0.0,5.0,yes
20449,20450,2025-02-01 00:00:00+00:00,1.0,283.3318761310578,2.0,1.0,0.0,3.0,yes
20450,20451,2025-02-01 00:00:00+00:00,0.0,301.55039851722256,1.0,1.0,-99.0,1.0,no
20451,20452,2025-01-01 00:00:00+00:00,0.0,263.8649219155787,1.0,1.0,0.0,-999.0,yes
20452,20453,2025-02-01 00:00:00+00:00,0.0,279.54658704274146,4.0,1.0,0.0,-999.0,yes
20453,20454,2025-01-01 00:00:00+00:00,0.0,287.69983347073685,3.0,1.0,0.0,-999.0,yes
20454,20455,2025-02-01 00:00:00+00:00,0.0,290.36974643938936,1.0,1.0,0.0,,yes
20455,20456,2025-01-01 00:00:00+00:00,0.0,308.8753801125164,1.0,1.0,0.0,,no
20456,20457,2025-01-01 00:00:00+00:00,0.0,314.4823450198764,1.0,1.0,0.0,0.0,yes
20457,20458,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,2.0,yes
20458,20459,2025-01-01 00:00:00+00:00,0.0,291.7412117354101,3.0,1.0,0.0,2.0,yes
20459,20460,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,-99.0,1.0,yes
20460,20461,2025-02-01 00:00:00+00:00,0.0,297.6397795018038,1.0,1.0,0.0,0.0,yes
20461,20462,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,,yes
20462,20463,2025-01-01 00:00:00+00:00,0.0,286.9772581747255,1.0,1.0,0.0,,yes
20463,20464,2025-01-01 00:00:00+00:00,0.0,313.3904881383555,1.0,1.0,0.0,-999.0,yes
20464,20465,2025-02-01 00:00:00+00:00,0.0,290.74857138019263,1.0,1.0,0.0,-999.0,yes
20465,20466,2025-02-01 00:00:00+00:00,0.0,298.3295757787785,1.0,1.0,-99.0,,yes
20466,20467,2025-02-01 00:00:00+00:00,0.0,347.33193447631743,1.0,1.0,0.0,0.0,yes
20467,20468,2025-01-01 00:00:00+00:00,0.0,288.2082063449845,1.0,1.0,0.0,0.0,yes
20468,20469,2025-02-01 00:00:00+00:00,0.0,311.66058435546404,1.0,1.0,0.0,,checking
20469,20470,2025-01-01 00:00:00+00:00,0.0,306.7993089050649,1.0,1.0,0.0,-999.0,yes
20470,20471,2025-01-01 00:00:00+00:00,0.0,286.9852305568578,1.0,1.0,-99.0,-999.0,yes
20471,20472,2025-02-01 00:00:00+00:00,0.0,273.2932242083678,3.0,1.0,0.0,-999.0,yes
20472,20473,2025-01-01 00:00:00+00:00,0.0,345.7499766346538,1.0,1.0,-99.0,1.0,yes
20473,20474,2025-01-01 00:00:00+00:00,0.0,301.36813343107593,1.0,1.0,0.0,1.0,no
20474,20475,2025-01-01 00:00:00+00:00,0.0,328.4420112383542,1.0,1.0,0.0,0.0,yes
20475,20476,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,-99.0,1.0,yes
20476,20477,2025-01-01 00:00:00+00:00,0.0,278.62280915453545,1.0,1.0,-99.0,,yes
20477,20478,2025-02-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,-99.0,-999.0,yes
20478,20479,2025-02-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,1.0,yes
20479,20480,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,-99.0,,no
20480,20481,2025-01-01 00:00:00+00:00,0.0,-99.0,-99.0,1.0,0.0,-999.0,yes
20481,20482,2025-02-01 00:00:00+00:00,0.0,337.24380844263413,0.0,1.0,0.0,,yes
20482,20483,2025-01-01 00:00:00+00:00,0.0,321.75922162374405,1.0,1.0,0.0,0.0,yes
20483,20484,2025-02-01 00:00:00+00:00,0.0,291.7222167165689,0.0,1.0,0.0,-999.0,yes
20484,20485,2025-01-01 00:00:00+00:00,0.0,298.8157507296711,1.0,1.0,0.0,0.0,yes
20485,20486,2025-02-01 00:00:00+00:00,0.0,312.0363348343328,1.0,1.0,0.0,-999.0,yes
20486,20487,2025-02-01 00:00:00+00:00,0.0,292.5494997498842,1.0,1.0,0.0,1.0,yes
20487,20488,2025-01-01 00:00:00+00:00,0.0,334.2824612780737,2.0,1.0,0.0,0.0,yes
20488,20489,2025-01-01 00:00:00+00:00,0.0,313.4980792980296,1.0,1.0,0.0,-999.0,no
20489,20490,2025-01-01 00:00:00+00:00,0.0,305.52427720535485,2.0,1.0,0.0,,yes
20490,20491,2025-01-01 00:00:00+00:00,0.0,274.64115333794734,2.0,1.0,-99.0,,yes
20491,20492,2025-01-01 00:00:00+00:00,0.0,310.54913223199463,1.0,1.0,-99.0,,-999
20492,20493,2025-01-01 00:00:00+00:00,0.0,300.0,0.0,1.0,0.0,3.0,yes
